Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-05-18,90.109,92.223,89.574,90.967,4642300,0.0,0.0
2017-05-19,91.187,91.807,90.712,90.89,3600700,0.0,0.0
2017-05-22,91.298,91.782,90.686,91.552,3023400,0.0,0.0
2017-05-23,91.663,92.079,91.094,91.697,2732500,0.0,0.0
2017-05-24,91.612,92.24,91.221,91.739,2931700,0.0,0.0
2017-05-25,92.223,93.361,91.85,93.14,3872700,0.0,0.0
2017-05-26,92.897,94.553,92.666,94.399,3901900,0.605,0.0
2017-05-30,93.972,94.801,93.742,94.604,2958300,0.0,0.0
2017-05-31,94.749,94.766,93.366,94.169,4994300,0.0,0.0
2017-06-01,94.408,94.929,93.913,94.416,2783500,0.0,0.0
2017-06-02,94.673,95.842,94.126,94.937,3435500,0.0,0.0
2017-06-05,95.108,95.168,93.938,94.075,2825000,0.0,0.0
2017-06-06,93.648,94.015,92.982,93.025,2922500,0.0,0.0
2017-06-07,93.23,93.469,92.615,93.153,2537200,0.0,0.0
2017-06-08,93.153,93.93,92.854,93.776,3169400,0.0,0.0
2017-06-09,93.913,94.16,92.641,93.699,2496500,0.0,0.0
2017-06-12,93.682,94.118,93.307,94.024,3543400,0.0,0.0
2017-06-13,94.075,95.33,93.913,95.228,2384700,0.0,0.0
2017-06-14,95.364,95.381,93.358,93.742,3033400,0.0,0.0
2017-06-15,93.085,94.604,92.905,94.485,2826800,0.0,0.0
2017-06-16,94.647,95.091,93.861,95.091,4136300,0.0,0.0
2017-06-19,95.364,95.714,94.562,95.475,3238200,0.0,0.0
2017-06-20,94.98,95.227,92.436,92.504,4406900,0.0,0.0
2017-06-21,92.649,92.666,91.847,91.881,3723600,0.0,0.0
2017-06-22,92.12,92.12,91.001,91.684,3098700,0.0,0.0
2017-06-23,91.514,93.093,91.189,92.291,14115500,0.0,0.0
2017-06-26,92.572,93.178,91.753,92.231,3001900,0.0,0.0
2017-06-27,92.325,92.547,91.633,91.65,3173100,0.0,0.0
2017-06-28,92.444,93.025,91.949,92.863,3568600,0.0,0.0
2017-06-29,93.196,93.349,92.043,92.111,2404900,0.0,0.0
2017-06-30,92.376,93.529,92.086,92.982,3479200,0.0,0.0
2017-07-03,93.076,94.237,93.076,93.947,1806600,0.0,0.0
2017-07-05,94.024,94.032,92.41,92.419,2668100,0.0,0.0
2017-07-06,91.992,92.598,91.625,92.0,2984200,0.0,0.0
2017-07-07,92.111,92.683,91.215,92.504,2803200,0.0,0.0
2017-07-10,92.205,93.469,92.077,92.632,3467100,0.0,0.0
2017-07-11,92.811,93.093,91.949,92.709,2356900,0.0,0.0
2017-07-12,93.11,94.101,92.931,93.238,2490200,0.0,0.0
2017-07-13,93.264,93.537,92.538,92.931,2155100,0.0,0.0
2017-07-14,93.178,93.674,92.828,93.511,2106700,0.0,0.0
2017-07-17,93.392,93.435,92.769,93.102,2431400,0.0,0.0
2017-07-18,93.05,93.546,92.649,93.272,2349600,0.0,0.0
2017-07-19,92.384,93.033,91.24,92.069,4192400,0.0,0.0
2017-07-20,92.863,93.102,89.021,90.617,6779600,0.0,0.0
2017-07-21,89.721,90.284,89.388,89.516,5562600,0.0,0.0
2017-07-24,89.439,90.003,88.491,88.5,5340800,0.0,0.0
2017-07-25,89.038,89.934,88.534,89.61,3923400,0.0,0.0
2017-07-26,89.721,89.874,88.679,89.149,3263600,0.0,0.0
2017-07-27,88.765,88.782,86.28,86.57,6443800,0.0,0.0
2017-07-28,86.579,88.269,86.579,88.193,4471000,0.0,0.0
2017-07-31,88.329,88.765,87.86,87.902,4266500,0.0,0.0
2017-08-01,87.902,87.928,86.852,87.066,4379700,0.0,0.0
2017-08-02,86.938,87.723,86.844,87.364,4470800,0.0,0.0
2017-08-03,87.569,87.962,87.313,87.552,4750200,0.0,0.0
2017-08-04,87.672,88.295,87.083,87.492,4142600,0.0,0.0
2017-08-07,87.382,87.714,87.083,87.569,2543400,0.0,0.0
2017-08-08,87.253,89.063,86.997,87.988,3282400,0.0,0.0
2017-08-09,87.621,88.637,87.518,88.594,3063800,0.0,0.0
2017-08-10,88.278,89.166,87.629,87.672,3509100,0.0,0.0
2017-08-11,88.116,89.294,87.851,88.423,3340900,0.0,0.0
2017-08-14,89.055,89.789,88.961,89.413,3189800,0.0,0.0
2017-08-15,89.601,89.618,89.055,89.516,2652300,0.0,0.0
2017-08-16,89.738,90.609,89.405,90.37,2915500,0.0,0.0
2017-08-17,89.96,90.19,88.073,88.09,3266800,0.0,0.0
2017-08-18,88.244,89.311,87.825,88.705,3243600,0.0,0.0
2017-08-21,88.816,89.174,88.252,89.055,2274500,0.0,0.0
2017-08-22,89.439,90.882,89.439,90.677,2993600,0.0,0.0
2017-08-23,90.31,90.822,89.567,89.678,2844000,0.0,0.0
2017-08-24,89.977,90.071,89.157,89.277,2768700,0.0,0.0
2017-08-25,89.9,90.711,89.755,89.857,2473300,0.0,0.0
2017-08-28,89.985,90.199,89.063,89.26,2764600,0.0,0.0
2017-08-29,89.109,90.346,88.8,90.14,3191600,0.605,0.0
2017-08-30,90.166,90.664,89.985,90.114,2592700,0.0,0.0
2017-08-31,90.432,90.844,90.028,90.423,2744400,0.0,0.0
2017-09-01,90.715,91.256,89.977,90.569,2347700,0.0,0.0
2017-09-05,90.243,90.466,89.178,89.393,2598700,0.0,0.0
2017-09-06,89.865,91.256,89.745,90.174,4378700,0.0,0.0
2017-09-07,90.346,90.801,89.994,90.586,3622900,0.0,0.0
2017-09-08,90.715,92.132,90.14,92.063,3228200,0.0,0.0
2017-09-11,92.141,92.836,92.055,92.828,3818100,0.0,0.0
2017-09-12,92.665,93.549,92.553,93.154,2321800,0.0,0.0
2017-09-13,92.931,93.334,92.647,93.309,2106100,0.0,0.0
2017-09-14,93.326,95.215,93.008,95.198,4272300,0.0,0.0
2017-09-15,96.005,97.379,95.412,97.379,8269900,0.0,0.0
2017-09-18,97.207,97.276,96.117,96.203,3669200,0.0,0.0
2017-09-19,96.512,97.19,96.271,97.035,4168900,0.0,0.0
2017-09-20,97.035,98.779,96.872,98.753,3958800,0.0,0.0
2017-09-21,98.744,99.337,97.68,99.131,3002200,0.0,0.0
2017-09-22,98.925,99.251,98.452,99.045,2297600,0.0,0.0
2017-09-25,99.139,99.577,98.521,99.431,2783000,0.0,0.0
2017-09-26,99.526,99.526,98.83,99.122,2976900,0.0,0.0
2017-09-27,99.371,100.247,98.71,100.161,2619200,0.0,0.0
2017-09-28,99.861,100.41,99.526,99.586,1982800,0.0,0.0
2017-09-29,99.543,99.835,99.294,99.586,2317200,0.0,0.0
2017-10-02,99.079,99.225,98.178,98.976,3222200,0.0,0.0
2017-10-03,98.77,98.942,98.212,98.658,2783900,0.0,0.0
2017-10-04,98.023,98.289,97.362,97.697,3229600,0.0,0.0
2017-10-05,97.525,97.954,96.932,97.911,2811500,0.0,0.0
2017-10-06,97.843,98.512,97.07,97.851,2200100,0.0,0.0
2017-10-09,97.714,98.203,97.353,97.791,1741900,0.0,0.0
2017-10-10,97.894,98.16,96.598,96.718,2772200,0.0,0.0
2017-10-11,96.769,97.224,96.658,97.078,2867200,0.0,0.0
2017-10-12,97.173,97.877,96.993,97.628,2561700,0.0,0.0
2017-10-13,98.195,98.53,96.323,96.417,2079800,0.0,0.0
2017-10-16,96.623,96.769,95.971,96.254,2310600,0.0,0.0
2017-10-17,93.893,95.859,93.352,94.949,3975300,0.0,0.0
2017-10-18,95.138,95.644,94.734,94.786,4152000,0.0,0.0
2017-10-19,94.485,96.271,93.927,96.185,4080300,0.0,0.0
2017-10-20,96.993,97.285,96.417,97.027,4982700,0.0,0.0
2017-10-23,97.035,97.551,96.383,97.199,3059000,0.0,0.0
2017-10-24,97.396,98.117,96.761,96.95,4016200,0.0,0.0
2017-10-25,97.104,97.456,94.313,94.691,6487200,0.0,0.0
2017-10-26,95.936,100.299,95.163,100.015,6288800,0.0,0.0
2017-10-27,100.041,102.798,100.024,100.539,7139300,0.0,0.0
2017-10-30,100.436,101.312,99.869,99.929,3461300,0.0,0.0
2017-10-31,100.35,100.367,99.045,99.431,2981300,0.0,0.0
2017-11-01,100.118,100.676,99.689,100.47,2787200,0.0,0.0
2017-11-02,100.015,101.93,99.912,101.664,2903900,0.0,0.0
2017-11-03,101.527,101.587,100.256,100.625,1936000,0.0,0.0
2017-11-06,100.762,101.071,100.032,100.754,1682900,0.0,0.0
2017-11-07,100.513,100.994,100.135,100.505,1732900,0.0,0.0
2017-11-08,100.144,101.475,99.655,101.157,3226100,0.0,0.0
2017-11-09,100.402,101.149,100.041,100.53,2335000,0.0,0.0
2017-11-10,100.256,100.728,99.904,100.213,1840100,0.0,0.0
2017-11-13,99.294,100.084,98.916,100.024,2689000,0.0,0.0
2017-11-14,99.758,100.376,99.526,99.809,3073900,0.0,0.0
2017-11-15,99.526,100.419,99.165,99.354,3228300,0.0,0.0
2017-11-16,99.603,100.582,99.088,100.101,2437200,0.0,0.0
2017-11-17,99.672,100.333,99.182,99.294,2129300,0.0,0.0
2017-11-20,99.56,99.698,98.89,99.62,2579500,0.0,0.0
2017-11-21,99.706,100.642,99.552,100.573,3134300,0.0,0.0
2017-11-22,100.754,101.381,100.436,101.209,2466600,0.0,0.0
2017-11-24,101.355,102.076,101.149,101.544,1302800,0.0,0.0
2017-11-27,101.406,101.716,99.345,100.608,3398900,0.0,0.0
2017-11-28,100.685,102.231,100.05,102.016,4024800,0.0,0.0
2017-11-29,102.418,106.381,102.012,106.165,7206800,0.665,0.0
2017-11-30,106.174,110.414,106.174,109.24,9350700,0.0,0.0
2017-12-01,109.145,109.611,106.917,107.616,4793700,0.0,0.0
2017-12-04,108.877,113.989,108.428,112.331,9092500,0.0,0.0
2017-12-05,111.822,112.228,109.844,110.544,4953200,0.0,0.0
2017-12-06,110.077,110.708,109.836,110.492,3817900,0.0,0.0
2017-12-07,110.535,111.304,110.034,110.932,4695700,0.0,0.0
2017-12-08,111.226,112.297,111.001,111.494,3628500,0.0,0.0
2017-12-11,111.848,111.874,110.587,111.442,4923700,0.0,0.0
2017-12-12,111.701,113.134,111.062,112.867,5334100,0.0,0.0
2017-12-13,112.867,114.326,112.046,112.53,5696100,0.0,0.0
2017-12-14,112.841,113.419,111.217,111.545,4570400,0.0,0.0
2017-12-15,112.133,113.661,111.692,112.78,8768100,0.0,0.0
2017-12-18,113.428,115.069,113.212,114.395,5829000,0.0,0.0
2017-12-19,115.414,115.431,113.393,115.06,4538300,0.0,0.0
2017-12-20,116.01,116.839,114.931,116.304,6825400,0.0,0.0
2017-12-21,116.58,116.58,115.181,115.483,4143200,0.0,0.0
2017-12-22,115.544,116.321,114.663,116.122,2765000,0.0,0.0
2017-12-26,116.58,117.236,116.001,116.278,2305900,0.0,0.0
2017-12-27,116.226,117.72,115.751,117.72,7473600,0.0,0.0
2017-12-28,117.478,117.59,116.243,116.684,2617700,0.0,0.0
2017-12-29,116.822,117.133,115.803,115.803,2334300,0.0,0.0
2018-01-02,116.329,117.253,115.872,117.253,4298000,0.0,0.0
2018-01-03,117.538,117.962,116.804,117.91,4653700,0.0,0.0
2018-01-04,118.169,119.067,117.029,117.271,4384900,0.0,0.0
2018-01-05,118.868,120.656,117.495,118.765,5381200,0.0,0.0
2018-01-08,118.722,120.578,118.704,120.414,5472300,0.0,0.0
2018-01-09,120.734,121.908,120.224,121.761,6390800,0.0,0.0
2018-01-10,121.044,122.107,119.801,120.639,9513700,0.0,0.0
2018-01-11,121.407,121.753,120.457,121.2,3103200,0.0,0.0
2018-01-12,121.589,122.461,121.304,121.908,3268800,0.0,0.0
2018-01-16,122.685,122.789,120.742,121.165,5793300,0.0,0.0
2018-01-17,121.165,122.374,120.69,121.295,3376700,0.0,0.0
2018-01-18,121.485,121.658,120.561,121.269,3882100,0.0,0.0
2018-01-19,121.761,122.297,120.725,121.977,4592100,0.0,0.0
2018-01-22,122.063,122.694,121.001,122.599,3277400,0.0,0.0
2018-01-23,122.107,122.97,120.328,122.072,6179400,0.0,0.0
2018-01-24,122.124,123.532,120.82,121.925,5229100,0.0,0.0
2018-01-25,116.209,116.571,113.834,115.371,13806700,0.0,0.0
2018-01-26,115.552,116.26,114.611,115.915,5843300,0.0,0.0
2018-01-29,115.889,118.1,115.811,117.487,5754200,0.0,0.0
2018-01-30,116.83,118.376,116.709,116.891,5383600,0.0,0.0
2018-01-31,117.176,118.29,114.861,115.285,5699900,0.0,0.0
2018-02-01,114.43,115.492,113.868,114.317,5597600,0.0,0.0
2018-02-02,113.696,113.756,109.861,111.709,8181200,0.0,0.0
2018-02-05,111.045,113.799,107.193,107.202,6744400,0.0,0.0
2018-02-06,105.595,113.557,104.922,113.255,15734300,0.0,0.0
2018-02-07,112.556,113.834,111.347,111.364,5053000,0.0,0.0
2018-02-08,111.14,111.14,107.78,107.823,6325100,0.0,0.0
2018-02-09,109.188,110.82,104.68,109.913,9156000,0.0,0.0
2018-02-12,110.319,112.124,108.937,111.088,4162000,0.0,0.0
2018-02-13,110.319,111.373,109.481,110.794,5078100,0.0,0.0
2018-02-14,111.226,115.319,110.794,115.017,4782100,0.0,0.0
2018-02-15,115.587,115.811,113.428,115.621,3454400,0.0,0.0
2018-02-16,115.233,117.038,114.931,115.95,3595800,0.0,0.0
2018-02-20,114.974,115.5,112.202,112.461,3412000,0.0,0.0
2018-02-21,112.677,116.925,112.677,114.421,3900700,0.0,0.0
2018-02-22,115.198,115.915,113.696,115.371,3585900,0.0,0.0
2018-02-23,116.148,116.727,115.371,116.554,2515500,0.0,0.0
2018-02-26,117.357,120.777,117.089,119.853,5433900,0.0,0.0
2018-02-27,120.087,120.816,116.085,116.102,10917200,0.73,0.0
2018-02-28,116.406,116.788,112.925,113.073,5271900,0.0,0.0
2018-03-01,113.194,115.573,110.746,111.475,5894300,0.0,0.0
2018-03-02,110.555,112.127,108.784,111.554,6923000,0.0,0.0
2018-03-05,110.902,113.316,108.828,113.134,5573100,0.0,0.0
2018-03-06,113.455,114.332,112.222,113.976,3021300,0.0,0.0
2018-03-07,112.569,114.549,112.1,113.819,3339900,0.0,0.0
2018-03-08,114.418,115.738,113.168,114.835,3429400,0.0,0.0
2018-03-09,116.163,119.262,115.885,119.176,6572100,0.0,0.0
2018-03-12,118.959,119.644,118.516,118.637,3279100,0.0,0.0
2018-03-13,117.995,121.146,117.995,118.785,4170300,0.0,0.0
2018-03-14,119.132,119.757,116.58,117.049,3960500,0.0,0.0
2018-03-15,117.283,118.933,116.745,118.29,3380900,0.0,0.0
2018-03-16,118.689,121.112,118.403,119.071,8320600,0.0,0.0
2018-03-19,118.759,119.193,117.804,118.915,4154100,0.0,0.0
2018-03-20,119.28,119.974,118.412,119.601,4640400,0.0,0.0
2018-03-21,119.896,121.754,119.323,120.287,3465500,0.0,0.0
2018-03-22,119.132,119.688,116.675,117.083,3713900,0.0,0.0
2018-03-23,119.132,119.132,114.253,114.54,3955300,0.0,0.0
2018-03-26,115.99,116.172,113.663,115.46,4874000,0.0,0.0
2018-03-27,116.25,116.892,113.403,113.984,4077500,0.0,0.0
2018-03-28,114.01,115.538,112.682,113.516,3775400,0.0,0.0
2018-03-29,114.288,117.787,113.776,116.702,4360300,0.0,0.0
2018-04-02,117.439,118.403,114.201,115.547,5229600,0.0,0.0
2018-04-03,116.441,117.448,115.391,116.658,4495100,0.0,0.0
2018-04-04,115.052,115.651,113.246,115.373,5738000,0.0,0.0
2018-04-05,116.094,116.224,114.496,115.547,4850500,0.0,0.0
2018-04-06,114.592,115.764,111.692,113.099,3120000,0.0,0.0
2018-04-09,113.733,114.644,112.647,112.873,3007200,0.0,0.0
2018-04-10,114.132,114.661,112.257,112.96,5454900,0.0,0.0
2018-04-11,112.031,114.444,111.501,113.897,3394300,0.0,0.0
2018-04-12,114.635,117.301,114.219,116.693,3603300,0.0,0.0
2018-04-13,117.014,117.448,115.972,116.606,3027300,0.0,0.0
2018-04-16,117.778,119.644,117.222,119.002,3289400,0.0,0.0
2018-04-17,119.644,120.209,118.603,119.532,3265800,0.0,0.0
2018-04-18,120.738,122.492,120.348,120.634,5439800,0.0,0.0
2018-04-19,120.261,120.434,119.08,119.792,3174800,0.0,0.0
2018-04-20,119.158,119.749,117.448,117.769,4246800,0.0,0.0
2018-04-23,117.552,118.42,117.457,118.09,3546900,0.0,0.0
2018-04-24,118.993,119.193,114.123,115.313,4430400,0.0,0.0
2018-04-25,115.295,118.412,114.783,118.117,4724200,0.0,0.0
2018-04-26,112.396,115.946,109.704,114.748,8308300,0.0,0.0
2018-04-27,114.306,117.405,113.463,117.37,3631500,0.0,0.0
2018-04-30,117.656,118.516,115.981,116.007,3835600,0.0,0.0
2018-05-01,116.467,116.467,114.167,115.226,3214100,0.0,0.0
2018-05-02,115.182,116.007,113.837,113.958,3490400,0.0,0.0
2018-05-03,114.271,114.983,112.378,114.358,5288800,0.0,0.0
2018-05-04,114.019,117.214,113.524,116.441,2737800,0.0,0.0
2018-05-07,116.71,117.769,116.528,117.11,3057600,0.0,0.0
2018-05-08,116.728,119.584,116.511,119.011,3473000,0.0,0.0
2018-05-09,119.002,121.728,118.907,121.45,3092200,0.0,0.0
2018-05-10,121.815,123.273,121.146,122.631,3073000,0.0,0.0
2018-05-11,122.752,123.916,122.37,123.586,3085300,0.0,0.0
2018-05-14,123.976,124.367,121.971,122.153,2919500,0.0,0.0
2018-05-15,121.745,122.709,120.99,121.789,2911300,0.0,0.0
2018-05-16,121.98,123.482,121.98,122.718,2251000,0.0,0.0
2018-05-17,122.718,124.445,122.457,123.699,2742500,0.0,0.0
2018-05-18,123.542,125.4,123.273,124.836,2764000,0.0,0.0
2018-05-21,125.365,127.379,125.287,125.947,2673800,0.0,0.0
2018-05-22,125.947,127.084,123.968,124.072,2459000,0.0,0.0
2018-05-23,123.152,125.539,122.579,125.244,3455200,0.0,0.0
2018-05-24,125.226,127.006,124.627,126.451,3562900,0.0,0.0
2018-05-25,126.051,126.225,125.183,125.93,2200000,0.0,0.0
2018-05-29,124.732,125.496,123.655,125.053,4091500,0.0,0.0
2018-05-30,125.995,128.325,125.882,127.513,3925700,0.73,0.0
2018-05-31,127.54,128.098,124.302,124.564,4408500,0.0,0.0
2018-06-01,126.257,129.163,126.239,128.194,4504200,0.0,0.0
