Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-03-22,33.603,34.074,33.189,33.643,19046600,0.0,0.0
2017-03-23,33.46,34.257,33.3,33.946,14888800,0.0,0.0
2017-03-24,34.097,34.273,33.595,33.842,10815300,0.0,0.0
2017-03-27,32.408,33.253,31.93,33.141,21631100,0.0,0.0
2017-03-28,33.141,34.089,33.133,33.866,12944900,0.0,0.0
2017-03-29,34.345,34.472,33.906,34.113,14543900,0.0,0.0
2017-03-30,34.153,34.839,34.113,34.616,11264300,0.0,0.0
2017-03-31,34.472,34.472,34.01,34.145,11203300,0.0,0.0
2017-04-03,34.121,34.265,33.54,34.042,12531800,0.0,0.0
2017-04-04,33.906,34.145,33.755,33.882,7837100,0.0,0.0
2017-04-05,34.281,34.353,33.165,33.269,12455100,0.0,0.0
2017-04-06,33.181,33.771,33.021,33.548,9520900,0.0,0.0
2017-04-07,33.173,33.675,33.013,33.436,9319600,0.0,0.0
2017-04-10,33.396,33.595,32.99,33.404,8677200,0.0,0.0
2017-04-11,33.125,33.3,32.671,33.141,10318400,0.0,0.0
2017-04-12,33.077,33.093,32.687,32.735,10440600,0.0,0.0
2017-04-13,32.543,33.221,32.28,32.432,10516500,0.0,0.0
2017-04-17,32.503,33.117,32.344,33.069,7959700,0.0,0.0
2017-04-18,32.671,33.117,32.479,32.846,13872400,0.0,0.0
2017-04-19,33.723,34.225,33.444,33.508,19850300,0.0,0.0
2017-04-20,33.962,34.082,33.555,33.874,13816200,0.0,0.0
2017-04-21,33.643,33.962,33.245,33.316,12951300,0.0,0.0
2017-04-24,34.584,34.855,34.424,34.719,16188100,0.0,0.0
2017-04-25,35.054,35.429,35.006,35.285,13857600,0.0,0.0
2017-04-26,35.205,35.755,35.181,35.365,12938400,0.0,0.0
2017-04-27,35.357,35.397,34.74,34.86,9041300,0.2,0.0
2017-04-28,34.908,35.077,34.7,34.724,9049100,0.0,0.0
2017-05-01,35.036,35.277,34.82,35.02,7552200,0.0,0.0
2017-05-02,34.964,35.053,34.428,34.708,8126400,0.0,0.0
2017-05-03,34.548,35.045,34.524,34.812,5578300,0.0,0.0
2017-05-04,35.109,35.205,34.604,34.652,7367800,0.0,0.0
2017-05-05,34.716,34.876,34.324,34.492,6893400,0.0,0.0
2017-05-08,34.548,34.676,34.372,34.444,7171700,0.0,0.0
2017-05-09,34.468,34.7,34.164,34.292,6068700,0.0,0.0
2017-05-10,34.268,34.588,34.164,34.508,7367800,0.0,0.0
2017-05-11,34.412,34.588,33.98,34.324,6340000,0.0,0.0
2017-05-12,34.116,34.236,33.916,34.212,5836300,0.0,0.0
2017-05-15,34.284,34.924,34.268,34.772,9941100,0.0,0.0
2017-05-16,34.86,34.94,34.66,34.732,6888900,0.0,0.0
2017-05-17,34.732,34.732,32.37,32.803,22899900,0.0,0.0
2017-05-18,32.827,33.531,32.763,33.075,14498400,0.0,0.0
2017-05-19,33.299,33.803,33.115,33.467,10486700,0.0,0.0
2017-05-22,33.667,33.763,33.227,33.355,6752600,0.0,0.0
2017-05-23,33.235,34.148,33.091,33.964,10761300,0.0,0.0
2017-05-24,33.916,34.22,33.868,34.132,6583400,0.0,0.0
2017-05-25,34.292,34.404,34.02,34.132,5062800,0.0,0.0
2017-05-26,33.988,34.404,33.98,34.3,5346500,0.0,0.0
2017-05-30,34.092,34.204,33.667,33.852,6377900,0.0,0.0
2017-05-31,33.779,33.779,32.883,33.419,13637900,0.0,0.0
2017-06-01,33.611,34.212,33.427,34.116,9654300,0.0,0.0
2017-06-02,33.747,34.38,33.547,34.044,10016400,0.0,0.0
2017-06-05,34.068,34.748,33.988,34.34,6892800,0.0,0.0
2017-06-06,33.988,34.484,33.795,34.38,7863200,0.0,0.0
2017-06-07,34.54,34.788,34.364,34.652,6378500,0.0,0.0
2017-06-08,34.652,35.805,34.548,35.309,11032500,0.0,0.0
2017-06-09,35.517,36.31,35.517,35.957,13489900,0.0,0.0
2017-06-12,35.957,36.43,35.533,35.909,10384200,0.0,0.0
2017-06-13,36.085,36.814,36.069,36.149,9857800,0.0,0.0
2017-06-14,35.685,36.125,35.405,35.957,11796300,0.0,0.0
2017-06-15,35.613,36.093,35.565,35.781,6904900,0.0,0.0
2017-06-16,35.845,35.901,35.421,35.613,9483200,0.0,0.0
2017-06-19,35.933,36.758,35.893,36.606,9153900,0.0,0.0
2017-06-20,36.414,36.606,36.253,36.43,6680500,0.0,0.0
2017-06-21,36.39,36.454,35.877,35.957,7257600,0.0,0.0
2017-06-22,35.789,35.925,35.533,35.717,7750500,0.0,0.0
2017-06-23,35.789,35.813,34.836,34.98,15915100,0.0,0.0
2017-06-26,35.197,35.493,34.812,35.229,5780400,0.0,0.0
2017-06-27,35.501,35.837,35.357,35.405,8318800,0.0,0.0
2017-06-28,35.597,35.869,35.389,35.485,15848600,0.0,0.0
2017-06-29,36.382,36.518,35.445,35.829,15728200,0.0,0.0
2017-06-30,36.294,36.374,35.581,35.677,8379400,0.0,0.0
2017-07-03,36.029,36.846,36.013,36.518,7486400,0.0,0.0
2017-07-05,36.742,37.03,36.462,36.958,9843200,0.0,0.0
2017-07-06,36.91,37.342,36.646,36.934,10417300,0.0,0.0
2017-07-07,37.086,37.15,36.798,36.87,6442000,0.0,0.0
2017-07-10,36.79,37.022,36.67,36.822,5321500,0.0,0.0
2017-07-11,36.694,36.774,36.334,36.414,8454700,0.0,0.0
2017-07-12,36.294,36.294,35.813,35.997,10234400,0.0,0.0
2017-07-13,36.165,36.614,36.021,36.446,6204200,0.0,0.0
2017-07-14,35.933,36.35,35.485,36.189,8220600,0.0,0.0
2017-07-17,36.149,36.454,35.973,36.294,5141600,0.0,0.0
2017-07-18,35.973,36.229,35.781,36.141,9594100,0.0,0.0
2017-07-19,37.591,37.631,36.814,37.326,17586300,0.0,0.0
2017-07-20,37.11,37.783,37.11,37.238,10652400,0.0,0.0
2017-07-21,36.926,37.462,36.91,37.302,9021300,0.0,0.0
2017-07-24,37.23,37.607,37.198,37.398,7443600,0.0,0.0
2017-07-25,37.815,38.463,37.815,38.119,11885000,0.0,0.0
2017-07-26,38.207,38.311,37.727,37.799,9034500,0.0,0.0
2017-07-27,37.944,38.314,37.533,37.903,9439300,0.25,0.0
2017-07-28,37.815,37.992,37.396,37.557,7959600,0.0,0.0
2017-07-31,37.783,37.952,37.509,37.75,6764600,0.0,0.0
2017-08-01,38.032,38.258,37.879,38.0,6330000,0.0,0.0
2017-08-02,37.944,38.201,37.694,38.097,6020000,0.0,0.0
2017-08-03,38.024,38.274,37.919,38.04,6479300,0.0,0.0
2017-08-04,38.467,38.998,38.249,38.7,8906800,0.0,0.0
2017-08-07,38.797,38.958,38.596,38.885,7761600,0.0,0.0
2017-08-08,38.829,39.36,38.483,38.58,7771800,0.0,0.0
2017-08-09,38.008,38.386,37.783,38.354,8282900,0.0,0.0
2017-08-10,38.064,38.209,37.211,37.267,10099800,0.0,0.0
2017-08-11,37.332,37.453,36.599,36.744,13505800,0.0,0.0
2017-08-14,37.195,37.783,37.171,37.437,7136300,0.0,0.0
2017-08-15,37.839,38.072,37.372,37.372,7663000,0.0,0.0
2017-08-16,37.517,37.686,36.962,37.034,8350800,0.0,0.0
2017-08-17,36.889,37.01,36.245,36.294,9426800,0.0,0.0
2017-08-18,36.173,36.881,36.116,36.535,7284000,0.0,0.0
2017-08-21,36.543,36.543,35.843,35.964,8501900,0.0,0.0
2017-08-22,36.221,36.793,36.165,36.68,7130700,0.0,0.0
2017-08-23,36.382,36.986,36.31,36.865,5464800,0.0,0.0
2017-08-24,37.002,37.171,36.809,37.026,6640700,0.0,0.0
2017-08-25,37.163,37.364,36.809,36.978,5659400,0.0,0.0
2017-08-28,37.155,37.155,36.318,36.607,6526700,0.0,0.0
2017-08-29,35.996,36.68,35.69,36.503,8776100,0.0,0.0
2017-08-30,36.575,36.994,36.567,36.752,5672900,0.0,0.0
2017-08-31,37.026,37.058,36.535,36.624,7890800,0.0,0.0
2017-09-01,36.696,37.445,36.463,37.179,7024700,0.0,0.0
2017-09-05,36.752,36.801,35.996,36.133,8735700,0.0,0.0
2017-09-06,36.253,36.495,36.02,36.277,6313200,0.0,0.0
2017-09-07,36.326,36.326,35.287,35.473,11538300,0.0,0.0
2017-09-08,35.569,36.068,35.376,35.424,8739800,0.0,0.0
2017-09-11,35.988,36.487,35.754,36.35,8017000,0.0,0.0
2017-09-12,36.511,37.09,36.495,36.825,8010200,0.0,0.0
2017-09-13,36.809,37.235,36.672,37.203,6637900,0.0,0.0
2017-09-14,37.348,37.638,37.276,37.364,7414100,0.0,0.0
2017-09-15,37.235,37.557,37.139,37.509,9113100,0.0,0.0
2017-09-18,37.686,38.37,37.63,38.089,7938000,0.0,0.0
2017-09-19,38.089,38.612,37.96,38.37,7999600,0.0,0.0
2017-09-20,38.402,38.853,38.089,38.547,8673600,0.0,0.0
2017-09-21,38.475,39.03,38.201,38.845,9503600,0.0,0.0
2017-09-22,38.66,38.861,38.419,38.813,6050000,0.0,0.0
2017-09-25,38.716,38.885,38.258,38.427,7205200,0.0,0.0
2017-09-26,38.394,38.427,37.928,38.201,7146100,0.0,0.0
2017-09-27,38.853,38.942,38.459,38.692,10314600,0.0,0.0
2017-09-28,38.934,38.934,38.547,38.757,5960700,0.0,0.0
2017-09-29,38.716,38.877,38.563,38.773,5200500,0.0,0.0
2017-10-02,38.724,39.409,38.724,39.376,6096900,0.0,0.0
2017-10-03,39.392,39.722,39.248,39.666,6432400,0.0,0.0
2017-10-04,39.626,39.706,39.248,39.449,5372900,0.0,0.0
2017-10-05,39.529,40.213,39.264,39.948,11491100,0.0,0.0
2017-10-06,40.213,40.358,39.747,40.053,5159400,0.0,0.0
2017-10-09,40.181,40.246,39.69,39.747,6333800,0.0,0.0
2017-10-10,39.747,39.875,39.545,39.835,5903500,0.0,0.0
2017-10-11,39.787,39.787,39.545,39.586,5364600,0.0,0.0
2017-10-12,39.682,39.779,38.942,39.111,6915100,0.0,0.0
2017-10-13,38.757,39.071,38.394,38.877,7224500,0.0,0.0
2017-10-16,38.829,39.433,38.829,39.392,8178900,0.0,0.0
2017-10-17,39.996,40.511,39.417,39.537,15535000,0.0,0.0
2017-10-18,39.779,40.608,39.739,40.366,12094900,0.0,0.0
2017-10-19,40.077,40.205,39.594,40.077,10053100,0.0,0.0
2017-10-20,40.608,40.978,40.423,40.793,8454500,0.0,0.0
2017-10-23,40.954,41.131,40.56,40.737,6265800,0.0,0.0
2017-10-24,40.898,41.365,40.882,41.107,7849700,0.0,0.0
2017-10-25,41.461,41.469,40.181,40.672,9645800,0.0,0.0
2017-10-26,40.849,41.212,40.713,40.865,9715700,0.0,0.0
2017-10-27,40.769,41.332,40.656,41.179,9261100,0.0,0.0
2017-10-30,40.904,41.074,40.419,40.815,9020900,0.25,0.0
2017-10-31,40.823,41.026,40.403,40.443,9283000,0.0,0.0
2017-11-01,40.621,40.888,40.039,40.144,7842900,0.0,0.0
2017-11-02,40.063,40.799,40.047,40.783,7902300,0.0,0.0
2017-11-03,40.565,40.783,40.168,40.459,5916800,0.0,0.0
2017-11-06,40.346,40.686,40.241,40.557,4844200,0.0,0.0
2017-11-07,40.654,40.921,39.845,39.95,8823800,0.0,0.0
2017-11-08,39.804,39.942,39.416,39.667,8435700,0.0,0.0
2017-11-09,39.456,39.861,39.036,39.489,6189500,0.0,0.0
2017-11-10,39.643,39.796,39.408,39.44,5436500,0.0,0.0
2017-11-13,39.028,39.44,39.02,39.335,5730400,0.0,0.0
2017-11-14,39.125,39.27,38.793,39.133,5968500,0.0,0.0
2017-11-15,38.696,39.254,38.356,38.906,9749600,0.0,0.0
2017-11-16,39.141,39.505,39.125,39.311,7789000,0.0,0.0
2017-11-17,39.06,39.554,38.955,39.392,4992600,0.0,0.0
2017-11-20,39.562,39.861,39.359,39.723,4574600,0.0,0.0
2017-11-21,40.128,40.249,39.869,39.942,6037000,0.0,0.0
2017-11-22,39.909,40.136,39.691,39.707,3785900,0.0,0.0
2017-11-24,39.877,39.95,39.667,39.683,2692900,0.0,0.0
2017-11-27,39.618,39.893,39.4,39.634,5025600,0.0,0.0
2017-11-28,39.756,40.872,39.578,40.767,9001200,0.0,0.0
2017-11-29,41.179,41.915,41.09,41.511,9441100,0.0,0.0
2017-11-30,41.915,42.53,41.527,41.746,12158200,0.0,0.0
2017-12-01,41.964,42.255,41.026,42.021,10014000,0.0,0.0
2017-12-04,42.959,43.169,42.603,42.611,10640100,0.0,0.0
2017-12-05,42.765,42.821,41.899,42.069,7959700,0.0,0.0
2017-12-06,41.786,42.352,41.608,41.81,7701600,0.0,0.0
2017-12-07,41.527,42.652,41.462,42.344,8765600,0.0,0.0
2017-12-08,42.862,42.862,42.182,42.781,6488900,0.0,0.0
2017-12-11,42.522,42.781,42.49,42.684,6316900,0.0,0.0
2017-12-12,43.08,43.76,42.652,43.557,8152000,0.0,0.0
2017-12-13,43.646,43.881,42.967,43.015,10568400,0.0,0.0
2017-12-14,43.193,43.517,42.571,42.579,8190100,0.0,0.0
2017-12-15,42.91,43.218,42.627,42.951,12708000,0.0,0.0
2017-12-18,43.574,43.59,42.854,43.064,8443000,0.0,0.0
2017-12-19,43.307,43.347,42.789,42.813,7630600,0.0,0.0
2017-12-20,43.177,43.266,42.449,42.474,6435100,0.0,0.0
2017-12-21,42.716,43.113,42.514,42.773,11350600,0.0,0.0
2017-12-22,42.894,42.959,42.263,42.643,6153800,0.0,0.0
2017-12-26,42.498,42.676,42.134,42.441,3313800,0.0,0.0
2017-12-27,42.328,42.538,42.15,42.522,5786800,0.0,0.0
2017-12-28,42.676,42.684,42.409,42.587,3736700,0.0,0.0
2017-12-29,42.676,42.724,42.36,42.441,5804600,0.0,0.0
2018-01-02,42.676,42.7,42.199,42.215,6644600,0.0,0.0
2018-01-03,42.304,42.506,41.996,42.328,6955500,0.0,0.0
2018-01-04,42.708,43.299,42.474,42.975,8678800,0.0,0.0
2018-01-05,43.032,43.064,42.66,42.959,6476000,0.0,0.0
2018-01-08,42.813,43.007,42.619,42.781,6681400,0.0,0.0
2018-01-09,42.918,43.291,42.886,43.113,6622700,0.0,0.0
2018-01-10,43.63,44.067,43.363,43.622,11028800,0.0,0.0
2018-01-11,43.792,43.954,43.533,43.841,8310000,0.0,0.0
2018-01-12,44.14,44.601,44.099,44.585,8998000,0.0,0.0
2018-01-16,45.013,45.28,43.841,44.164,11168500,0.0,0.0
2018-01-17,44.31,44.819,43.566,44.771,11905200,0.0,0.0
2018-01-18,45.216,45.288,44.56,45.167,13953900,0.0,0.0
2018-01-19,45.046,46.51,45.046,46.477,15124200,0.0,0.0
2018-01-22,45.677,46.494,45.402,46.397,16858300,0.0,0.0
2018-01-23,46.219,46.356,45.822,46.033,9372200,0.0,0.0
2018-01-24,46.275,46.696,46.024,46.3,8403600,0.0,0.0
2018-01-25,46.397,46.405,45.79,45.952,9463800,0.0,0.0
2018-01-26,46.178,46.607,45.903,46.591,8382200,0.0,0.0
2018-01-29,46.502,46.955,46.437,46.469,7493500,0.0,0.0
2018-01-30,46.039,46.542,45.941,45.982,7321200,0.25,0.0
2018-01-31,46.071,46.372,45.763,45.941,7193100,0.0,0.0
2018-02-01,45.901,46.681,45.795,46.672,7474400,0.0,0.0
2018-02-02,46.331,46.542,44.999,45.072,9783700,0.0,0.0
2018-02-05,44.39,45.194,42.18,42.692,13439000,0.0,0.0
2018-02-06,41.595,44.162,41.351,44.138,17628700,0.0,0.0
2018-02-07,43.805,45.259,43.78,44.317,11541700,0.0,0.0
2018-02-08,44.308,44.398,42.074,42.074,14073100,0.0,0.0
2018-02-09,42.7,42.984,40.636,42.359,15736400,0.0,0.0
2018-02-12,42.895,43.983,42.749,43.407,11712900,0.0,0.0
2018-02-13,43.082,43.772,42.944,43.374,8659500,0.0,0.0
2018-02-14,43.277,44.763,43.268,44.723,10536300,0.0,0.0
2018-02-15,45.072,45.17,44.341,45.007,7769900,0.0,0.0
2018-02-16,44.926,45.145,44.641,44.796,7448200,0.0,0.0
2018-02-20,44.625,45.21,44.471,44.731,7709400,0.0,0.0
2018-02-21,44.771,45.763,44.65,44.763,8363000,0.0,0.0
2018-02-22,45.015,45.421,44.365,44.568,6111600,0.0,0.0
2018-02-23,44.715,45.6,44.715,45.551,6687100,0.0,0.0
2018-02-26,45.746,46.315,45.657,46.315,7795800,0.0,0.0
2018-02-27,46.307,46.973,46.039,46.079,11757700,0.0,0.0
2018-02-28,46.38,46.819,45.503,45.511,9599100,0.0,0.0
2018-03-01,45.405,45.73,44.203,44.268,12093900,0.0,0.0
2018-03-02,43.983,44.576,43.472,44.471,12154100,0.0,0.0
2018-03-05,44.13,45.494,44.097,45.08,7598500,0.0,0.0
2018-03-06,45.405,46.071,45.015,45.949,9762300,0.0,0.0
2018-03-07,45.356,46.331,45.251,46.209,8181000,0.0,0.0
2018-03-08,46.266,46.445,45.47,46.274,7553500,0.0,0.0
2018-03-09,46.583,47.761,46.51,47.664,10536000,0.0,0.0
2018-03-12,47.615,48.24,47.566,47.859,8123200,0.0,0.0
2018-03-13,48.11,48.167,47.014,47.144,6031100,0.0,0.0
2018-03-14,47.461,47.461,46.144,46.299,8384300,0.0,0.0
2018-03-15,46.624,46.746,46.258,46.486,5648700,0.0,0.0
2018-03-16,46.624,47.168,46.542,46.721,9144800,0.0,0.0
2018-03-19,46.632,46.851,45.649,46.266,8117800,0.0,0.0
2018-03-20,46.461,47.014,46.218,46.689,8426700,0.0,0.0
2018-03-21,46.575,47.257,46.218,46.396,8676000,0.0,0.0
2018-03-22,45.746,46.039,44.284,44.39,14900500,0.0,0.0
2018-03-23,44.609,44.617,42.237,42.302,16707800,0.0,0.0
2018-03-26,43.325,44.219,42.765,44.113,11913700,0.0,0.0
2018-03-27,44.3,44.601,42.757,43.179,12389400,0.0,0.0
2018-03-28,43.285,43.407,42.221,42.984,11262300,0.0,0.0
2018-03-29,43.252,44.227,43.074,43.837,7349200,0.0,0.0
2018-04-02,43.732,43.886,42.196,42.83,9311000,0.0,0.0
2018-04-03,43.065,43.496,42.456,43.195,10335800,0.0,0.0
2018-04-04,42.383,43.699,42.342,43.602,6692100,0.0,0.0
2018-04-05,44.04,44.999,43.992,44.568,9968200,0.0,0.0
2018-04-06,43.959,44.292,42.643,43.09,9578500,0.0,0.0
2018-04-09,43.537,44.381,43.277,43.342,8111600,0.0,0.0
2018-04-10,43.967,44.308,43.512,43.983,8836300,0.0,0.0
2018-04-11,43.017,43.447,42.74,42.846,12121200,0.0,0.0
2018-04-12,43.325,44.113,43.301,43.748,9315200,0.0,0.0
2018-04-13,44.471,44.585,42.854,43.041,12364000,0.0,0.0
2018-04-16,43.415,43.829,43.333,43.382,7282200,0.0,0.0
2018-04-17,43.878,43.951,42.87,43.252,14505300,0.0,0.0
2018-04-18,43.797,44.682,43.0,43.268,17524000,0.0,0.0
2018-04-19,43.35,44.544,43.334,44.438,13873700,0.0,0.0
2018-04-20,44.593,44.95,43.951,44.243,10183600,0.0,0.0
2018-04-23,44.316,44.349,43.325,43.577,8523600,0.0,0.0
2018-04-24,43.837,44.373,42.602,43.114,10742700,0.0,0.0
2018-04-25,42.935,42.952,42.099,42.277,12623000,0.0,0.0
2018-04-26,42.253,42.732,41.977,42.407,14668900,0.0,0.0
2018-04-27,42.318,42.864,42.269,42.334,7784500,0.25,0.0
2018-04-30,42.595,42.856,42.105,42.138,8209700,0.0,0.0
2018-05-01,41.95,42.342,41.656,42.293,8498300,0.0,0.0
2018-05-02,42.285,42.897,42.04,42.203,8931000,0.0,0.0
2018-05-03,41.934,41.991,40.726,41.697,11438000,0.0,0.0
2018-05-04,41.403,42.26,41.248,41.958,10368700,0.0,0.0
2018-05-07,42.154,42.962,42.065,42.767,6576100,0.0,0.0
2018-05-08,42.905,43.885,42.767,43.575,11578100,0.0,0.0
2018-05-09,43.771,44.285,43.395,44.195,7114800,0.0,0.0
2018-05-10,44.269,45.06,43.967,44.93,8208600,0.0,0.0
2018-05-11,44.979,45.338,44.799,45.06,6063100,0.0,0.0
2018-05-14,45.183,45.42,44.987,45.077,5816000,0.0,0.0
2018-05-15,44.93,45.24,44.489,44.775,7523400,0.0,0.0
2018-05-16,44.522,45.036,44.489,44.873,4517700,0.0,0.0
2018-05-17,44.807,45.02,44.358,44.791,4576800,0.0,0.0
2018-05-18,44.538,44.84,43.975,44.015,6702400,0.0,0.0
2018-05-21,44.432,44.848,44.277,44.375,5901700,0.0,0.0
2018-05-22,44.456,45.224,44.448,44.799,5930400,0.0,0.0
2018-05-23,44.473,44.579,43.779,44.366,6529700,0.0,0.0
2018-05-24,44.187,44.309,43.411,44.081,6637300,0.0,0.0
2018-05-25,43.803,43.942,43.036,43.273,10152800,0.0,0.0
2018-05-29,42.595,42.709,40.416,40.783,26605100,0.0,0.0
2018-05-30,41.387,41.795,40.889,41.607,11542600,0.0,0.0
2018-05-31,41.387,41.452,40.734,40.93,15150400,0.0,0.0
2018-06-01,41.575,42.016,41.526,41.803,10003900,0.0,0.0
2018-06-04,42.097,42.228,41.983,42.081,5523800,0.0,0.0
2018-06-05,41.852,42.04,41.362,41.452,9136000,0.0,0.0
2018-06-06,41.567,42.513,41.534,42.375,7945800,0.0,0.0
2018-06-07,42.66,43.036,42.334,42.562,8477600,0.0,0.0
2018-06-08,42.538,42.595,42.097,42.375,6412900,0.0,0.0
2018-06-11,42.611,42.807,42.26,42.269,6810400,0.0,0.0
2018-06-12,42.35,42.546,41.591,41.893,8953300,0.0,0.0
2018-06-13,42.024,42.742,41.852,42.122,7981400,0.0,0.0
2018-06-14,42.211,42.22,41.713,41.885,8620700,0.0,0.0
2018-06-15,41.558,41.975,41.289,41.762,11505700,0.0,0.0
2018-06-18,41.395,41.583,41.183,41.444,7493900,0.0,0.0
2018-06-19,40.954,40.971,40.399,40.75,12490100,0.0,0.0
2018-06-20,40.922,41.134,40.677,40.726,6570800,0.0,0.0
2018-06-21,40.538,40.914,39.983,40.644,11018400,0.0,0.0
2018-06-22,40.799,41.256,39.836,39.909,12896400,0.0,0.0
2018-06-25,39.714,39.828,38.742,39.126,14684200,0.0,0.0
2018-06-26,39.134,39.224,38.456,39.012,12097800,0.0,0.0
2018-06-27,39.134,39.591,38.522,38.522,11635900,0.0,0.0
2018-06-28,38.571,39.632,38.546,39.42,14183300,0.0,0.0
2018-06-29,39.983,40.22,38.677,38.693,13592200,0.0,0.0
2018-07-02,38.334,38.995,38.179,38.954,8655100,0.0,0.0
2018-07-03,39.077,39.093,38.318,38.383,5037800,0.0,0.0
2018-07-05,38.603,38.767,37.877,38.122,10577300,0.0,0.0
2018-07-06,37.983,38.603,37.779,38.44,7269300,0.0,0.0
2018-07-09,38.603,39.591,38.603,39.518,9412500,0.0,0.0
2018-07-10,39.534,39.714,39.175,39.265,9238800,0.0,0.0
2018-07-11,38.889,39.24,38.848,38.979,6089500,0.0,0.0
2018-07-12,39.183,39.403,39.02,39.199,7774700,0.0,0.0
2018-07-13,39.248,39.509,38.758,39.248,9747600,0.0,0.0
2018-07-16,39.363,40.073,39.346,39.918,8724000,0.0,0.0
2018-07-17,39.999,40.367,39.583,40.146,11138300,0.0,0.0
2018-07-18,41.428,42.04,40.856,41.273,18407300,0.0,0.0
2018-07-19,41.224,41.607,40.636,40.693,11363600,0.0,0.0
2018-07-20,40.53,41.297,40.481,41.036,8910000,0.0,0.0
2018-07-23,41.036,41.632,41.02,41.42,7728900,0.0,0.0
2018-07-24,41.616,42.065,41.501,41.616,7254900,0.0,0.0
2018-07-25,41.616,41.722,41.15,41.665,7483100,0.0,0.0
2018-07-26,41.811,41.926,41.567,41.624,5524900,0.0,0.0
2018-07-27,41.705,41.877,41.411,41.673,7252100,0.0,0.0
2018-07-30,41.779,42.133,41.41,41.796,10123700,0.3,0.0
2018-07-31,41.845,41.894,41.237,41.517,9714900,0.0,0.0
2018-08-01,41.829,42.026,41.09,41.205,9194600,0.0,0.0
